Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN07258,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Online,0,0,0,89.0,0,Canceled
INN02581,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN07967,2,2,2,5,Meal Plan 1,0,Room_Type 6,16,2017,10,26,Online,0,0,0,189.49,3,Not_Canceled
INN34203,2,0,0,1,Not Selected,0,Room_Type 1,28,2018,10,6,Online,0,0,0,129.0,1,Not_Canceled
INN02157,3,0,0,3,Meal Plan 1,0,Room_Type 4,13,2018,12,6,Online,0,0,0,154.0,0,Not_Canceled
INN04341,2,0,1,3,Meal Plan 1,0,Room_Type 1,100,2018,5,19,Online,0,0,0,136.0,0,Not_Canceled
INN33414,2,0,1,2,Meal Plan 1,0,Room_Type 1,27,2018,8,22,Online,0,0,0,151.0,1,Canceled
INN09563,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75.0,0,Canceled
INN36158,2,0,1,3,Meal Plan 1,0,Room_Type 1,243,2018,11,24,Online,0,0,0,73.95,0,Canceled
INN26971,2,0,2,2,Meal Plan 1,0,Room_Type 1,32,2018,3,13,Online,0,0,0,81.9,0,Not_Canceled
INN32351,1,0,0,3,Meal Plan 1,0,Room_Type 4,0,2018,8,18,Online,0,0,0,178.33,1,Not_Canceled
INN13744,2,0,0,3,Meal Plan 1,0,Room_Type 4,122,2018,5,12,Online,0,0,0,121.5,1,Not_Canceled
INN01074,3,0,2,2,Meal Plan 1,0,Room_Type 4,16,2018,7,16,Online,0,0,0,180.5,0,Canceled
INN21639,2,0,0,4,Meal Plan 1,0,Room_Type 1,113,2018,5,18,Online,0,0,0,136.0,1,Not_Canceled
INN17066,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,9,21,Online,0,0,0,175.0,2,Not_Canceled
INN04531,3,0,0,3,Meal Plan 1,1,Room_Type 4,14,2018,3,24,Online,0,0,0,192.67,2,Not_Canceled
INN29352,2,2,0,3,Meal Plan 1,0,Room_Type 2,43,2018,1,14,Online,0,0,0,86.75,1,Not_Canceled
INN29999,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,7,11,Corporate,0,0,0,118.15,0,Not_Canceled
INN03160,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Online,0,0,0,89.0,0,Canceled
INN33481,2,0,1,3,Meal Plan 1,0,Room_Type 1,170,2018,8,15,Online,0,0,0,99.45,1,Canceled
INN02988,2,0,0,2,Not Selected,0,Room_Type 1,23,2018,11,17,Online,0,0,0,88.0,2,Not_Canceled
INN21293,2,0,2,4,Meal Plan 1,0,Room_Type 1,164,2018,8,14,Online,0,0,0,106.53,0,Canceled
INN01883,2,0,0,1,Meal Plan 1,0,Room_Type 1,255,2018,6,3,Online,0,0,0,80.85,1,Canceled
INN21399,1,0,1,3,Meal Plan 1,0,Room_Type 4,56,2018,9,5,Online,0,0,0,123.98,2,Not_Canceled
INN28985,2,0,2,2,Meal Plan 1,0,Room_Type 1,204,2017,10,2,Online,0,0,0,98.44,1,Not_Canceled
INN18325,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,2017,8,16,Online,0,0,0,138.0,2,Not_Canceled
INN19681,2,0,0,1,Not Selected,0,Room_Type 1,35,2018,8,10,Online,0,0,0,125.1,1,Canceled
INN19919,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,10,13,Offline,0,0,0,109.65,0,Not_Canceled
INN05975,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN03730,2,0,1,2,Meal Plan 1,0,Room_Type 1,2,2017,9,14,Online,0,0,0,138.67,1,Not_Canceled
INN00491,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Online,0,0,0,89.0,0,Canceled
INN22093,2,0,1,5,Meal Plan 1,0,Room_Type 4,144,2018,8,23,Online,0,0,0,112.8,1,Not_Canceled
INN01182,2,1,1,2,Meal Plan 1,0,Room_Type 1,6,2018,7,11,Online,0,0,0,169.0,2,Not_Canceled
INN01376,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,10,3,Offline,0,0,0,85.0,0,Not_Canceled
INN05015,2,0,0,2,Meal Plan 1,0,Room_Type 4,82,2018,10,26,Online,0,0,0,80.39,1,Not_Canceled
INN16235,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled
INN33157,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled
INN28736,1,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,108.0,0,Not_Canceled
INN17011,2,0,0,4,Meal Plan 1,0,Room_Type 1,71,2018,4,27,Online,0,0,0,105.4,0,Not_Canceled
INN04759,2,0,1,1,Meal Plan 1,0,Room_Type 4,1,2018,2,27,Online,0,0,0,117.0,0,Not_Canceled
INN30342,2,2,0,4,Meal Plan 1,0,Room_Type 6,184,2018,10,25,Online,0,0,0,162.9,1,Canceled
INN10305,2,0,0,2,Not Selected,0,Room_Type 1,72,2018,9,14,Corporate,0,0,0,100.0,1,Canceled
INN19945,2,0,1,1,Not Selected,0,Room_Type 1,120,2018,7,18,Online,0,0,0,94.5,0,Not_Canceled
INN06041,2,0,1,0,Not Selected,0,Room_Type 1,6,2018,4,4,Online,0,0,0,89.0,0,Canceled
INN28757,1,0,2,2,Meal Plan 1,0,Room_Type 1,3,2017,11,29,Corporate,1,2,12,65.0,0,Not_Canceled
INN26344,2,0,0,2,Not Selected,0,Room_Type 1,111,2018,8,12,Online,0,0,0,107.1,1,Not_Canceled
INN02842,2,0,0,2,Not Selected,0,Room_Type 1,2,2017,12,17,Online,0,0,0,63.75,1,Not_Canceled
INN04181,2,0,0,3,Meal Plan 1,0,Room_Type 1,112,2018,11,24,Online,0,0,0,90.0,1,Not_Canceled
INN18646,2,0,1,3,Meal Plan 1,0,Room_Type 4,155,2018,10,3,Online,0,0,0,132.3,3,Not_Canceled
INN04087,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN09655,2,0,0,1,Meal Plan 1,0,Room_Type 1,10,2017,11,3,Online,0,0,0,82.39,1,Not_Canceled
INN02888,2,0,2,1,Meal Plan 1,0,Room_Type 1,36,2018,11,26,Offline,0,0,0,72.0,0,Not_Canceled
INN28206,2,0,2,1,Meal Plan 1,0,Room_Type 1,20,2018,2,7,Online,0,0,0,93.0,2,Not_Canceled
INN08877,2,0,1,1,Meal Plan 2,0,Room_Type 4,71,2018,10,22,Offline,0,0,0,142.5,0,Not_Canceled
INN20924,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2017,12,10,Corporate,0,0,0,75.0,1,Not_Canceled
INN29091,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,11,16,Corporate,0,0,0,75.0,0,Not_Canceled
INN12272,2,0,1,0,Meal Plan 1,0,Room_Type 1,3,2017,9,13,Online,0,0,0,126.0,1,Not_Canceled
INN23068,0,2,2,1,Meal Plan 1,0,Room_Type 2,82,2018,7,23,Online,0,0,0,97.54,1,Not_Canceled
INN06672,3,0,0,1,Meal Plan 1,0,Room_Type 1,182,2018,7,28,Online,0,0,0,128.7,2,Canceled
INN14998,2,0,0,4,Not Selected,0,Room_Type 1,14,2018,12,7,Online,0,0,0,77.78,1,Not_Canceled
INN22838,2,0,1,1,Meal Plan 1,0,Room_Type 4,45,2018,9,5,Online,0,0,0,117.45,0,Not_Canceled
INN09212,2,0,2,3,Not Selected,0,Room_Type 1,117,2018,6,9,Online,0,0,0,105.26,0,Not_Canceled
INN17751,2,0,0,4,Meal Plan 1,0,Room_Type 4,11,2017,12,30,Online,0,0,0,129.5,0,Not_Canceled
INN34307,2,2,0,3,Meal Plan 2,0,Room_Type 6,43,2018,12,29,Online,0,0,0,349.63,1,Not_Canceled
INN28493,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,85.67,0,Not_Canceled
INN12582,1,0,2,1,Meal Plan 1,0,Room_Type 4,5,2018,1,24,Online,0,0,0,63.4,1,Not_Canceled
INN19024,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,2018,10,1,Online,0,0,0,106.2,0,Canceled
INN17576,1,0,1,4,Meal Plan 1,0,Room_Type 1,21,2018,12,19,Online,0,0,0,67.32,0,Not_Canceled
INN05603,1,0,2,1,Meal Plan 1,0,Room_Type 4,1,2017,9,19,Online,0,0,0,170.0,1,Not_Canceled
INN35403,2,0,2,5,Meal Plan 1,0,Room_Type 4,101,2018,4,12,Online,0,0,0,93.38,0,Not_Canceled
INN13922,2,0,0,3,Meal Plan 1,0,Room_Type 1,60,2018,11,15,Offline,0,0,0,75.0,0,Not_Canceled
INN05731,2,1,0,3,Meal Plan 1,0,Room_Type 4,26,2018,6,1,Online,0,0,0,153.67,2,Not_Canceled
INN14746,2,0,2,2,Meal Plan 1,0,Room_Type 1,13,2018,10,29,Online,0,0,0,130.5,1,Canceled
INN23589,2,0,2,1,Not Selected,0,Room_Type 1,22,2018,8,21,Online,0,0,0,139.0,1,Not_Canceled
INN05297,1,0,1,2,Not Selected,0,Room_Type 1,10,2018,10,3,Online,0,0,0,135.0,3,Not_Canceled
INN33049,2,1,2,2,Meal Plan 1,0,Room_Type 1,17,2017,12,26,Offline,0,0,0,60.0,1,Not_Canceled
INN26877,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
INN12980,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,Not_Canceled
INN19323,2,0,0,2,Meal Plan 1,0,Room_Type 4,67,2017,11,20,Online,0,0,0,81.9,2,Not_Canceled
INN13852,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
INN32951,1,0,1,1,Meal Plan 1,0,Room_Type 1,8,2018,11,14,Online,0,0,0,103.0,1,Not_Canceled
INN17697,2,0,2,3,Not Selected,0,Room_Type 1,8,2018,12,4,Online,0,0,0,82.0,2,Not_Canceled
INN25275,3,0,1,1,Meal Plan 1,0,Room_Type 1,195,2018,8,6,Online,0,0,0,137.7,0,Canceled
INN10172,1,0,1,3,Meal Plan 1,0,Room_Type 4,27,2018,6,13,Online,0,0,0,104.72,1,Not_Canceled
INN22364,3,0,2,3,Meal Plan 1,0,Room_Type 4,162,2018,7,29,Online,0,0,0,130.05,1,Canceled
INN28380,2,0,1,0,Meal Plan 1,0,Room_Type 4,1,2018,7,17,Online,0,0,0,146.0,1,Not_Canceled
INN20919,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,90.0,0,Canceled
INN22604,2,1,1,2,Meal Plan 1,0,Room_Type 1,238,2018,10,28,Online,0,0,0,112.5,0,Canceled
INN10066,1,0,1,0,Meal Plan 1,0,Room_Type 1,77,2018,10,30,Online,0,0,0,85.5,2,Not_Canceled
INN11539,2,0,0,1,Meal Plan 1,0,Room_Type 5,6,2018,9,27,Corporate,1,0,2,109.0,0,Not_Canceled
INN07670,3,0,1,1,Meal Plan 1,0,Room_Type 4,59,2018,6,11,Online,0,0,0,159.3,2,Not_Canceled
INN23992,2,0,1,1,Meal Plan 1,0,Room_Type 1,21,2017,12,28,Online,0,0,0,107.0,2,Not_Canceled
INN32187,2,0,2,3,Meal Plan 1,0,Room_Type 4,81,2018,10,8,Online,0,0,0,132.3,0,Canceled
INN06870,2,0,0,3,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,120.0,1,Not_Canceled
INN31647,3,0,0,2,Meal Plan 2,0,Room_Type 5,24,2018,10,6,Online,0,0,0,229.6,0,Canceled
INN23467,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN21043,2,0,0,2,Not Selected,0,Room_Type 1,76,2018,11,11,Online,0,0,0,79.2,1,Not_Canceled
INN12993,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Offline,0,0,0,80.0,0,Not_Canceled
INN10473,2,0,2,6,Meal Plan 1,0,Room_Type 1,195,2018,7,27,Online,0,0,0,66.53,1,Not_Canceled
INN09944,1,0,2,2,Meal Plan 1,0,Room_Type 6,31,2018,9,18,Online,0,0,0,156.42,1,Canceled
INN09644,2,0,2,2,Meal Plan 1,0,Room_Type 1,9,2018,12,4,Online,0,0,0,88.4,2,Not_Canceled
INN14893,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,2,6,Online,0,0,0,81.0,0,Not_Canceled
INN12662,2,0,2,3,Meal Plan 1,0,Room_Type 1,189,2018,7,30,Online,0,0,0,90.95,1,Not_Canceled
INN29710,2,0,3,6,Not Selected,0,Room_Type 1,151,2018,8,6,Online,0,0,0,97.75,0,Canceled
INN36038,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,2018,10,15,Offline,0,0,0,115.0,0,Canceled
INN06682,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2017,10,22,Online,0,0,0,96.3,1,Not_Canceled
INN05429,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,4,Online,0,0,0,151.0,1,Not_Canceled
INN09191,2,0,0,2,Not Selected,0,Room_Type 1,5,2018,5,31,Online,0,0,0,119.0,0,Not_Canceled
INN34835,2,0,2,5,Meal Plan 1,0,Room_Type 1,97,2018,9,9,Online,0,0,0,135.9,0,Canceled
INN21651,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
INN03787,2,1,2,4,Meal Plan 1,0,Room_Type 4,143,2018,4,23,Online,0,0,0,101.54,2,Canceled
INN19895,1,0,2,3,Not Selected,0,Room_Type 1,12,2018,1,16,Online,0,0,0,47.92,0,Not_Canceled
INN01785,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105.0,0,Not_Canceled
INN27759,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109.0,0,Canceled
INN29810,2,2,0,2,Meal Plan 1,0,Room_Type 1,155,2018,8,16,Online,0,0,0,130.5,0,Canceled
INN07117,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,12,6,Online,0,0,0,72.38,1,Not_Canceled
INN16879,2,0,2,1,Meal Plan 1,0,Room_Type 1,21,2018,3,12,Online,0,0,0,112.0,1,Not_Canceled
INN04684,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2018,8,30,Online,0,0,0,117.0,2,Not_Canceled
INN10047,3,0,0,3,Meal Plan 1,0,Room_Type 4,132,2018,9,22,Online,0,0,0,162.0,2,Not_Canceled
INN30647,2,0,2,1,Meal Plan 1,0,Room_Type 2,34,2018,6,12,Online,0,0,0,119.5,1,Not_Canceled
INN27437,1,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,3,4,Online,0,0,0,88.4,0,Not_Canceled
INN02039,3,0,0,2,Meal Plan 1,0,Room_Type 4,50,2018,9,2,Online,0,0,0,142.2,0,Canceled
INN20426,2,0,1,2,Meal Plan 1,0,Room_Type 1,18,2018,12,30,Offline,0,0,0,75.0,1,Not_Canceled
INN09282,3,0,2,1,Meal Plan 1,0,Room_Type 4,151,2018,7,10,Online,0,0,0,168.3,2,Canceled
INN19282,2,0,2,3,Meal Plan 1,0,Room_Type 4,153,2018,9,24,Online,0,0,0,143.1,0,Canceled
INN24943,2,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Canceled
INN35087,2,1,1,1,Meal Plan 1,0,Room_Type 1,10,2018,5,21,Offline,0,0,0,109.5,0,Not_Canceled
INN32383,2,0,1,1,Not Selected,0,Room_Type 1,80,2018,3,5,Online,0,0,0,53.97,1,Not_Canceled
INN12436,2,0,0,2,Meal Plan 1,0,Room_Type 1,91,2018,10,12,Online,0,0,0,113.4,0,Not_Canceled
INN35193,2,2,0,1,Meal Plan 1,0,Room_Type 6,253,2018,10,8,Online,0,0,0,198.9,1,Canceled
INN07877,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
INN03341,1,0,2,8,Meal Plan 1,0,Room_Type 1,205,2018,7,5,Online,0,0,0,90.95,1,Canceled
INN30891,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106.0,0,Canceled
INN19038,2,1,2,2,Meal Plan 1,0,Room_Type 2,186,2018,8,26,Online,0,0,0,167.66,0,Canceled
INN34595,1,0,0,2,Meal Plan 1,0,Room_Type 1,57,2017,10,28,Online,0,0,0,85.5,3,Not_Canceled
INN05912,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled
INN14288,2,0,0,2,Not Selected,0,Room_Type 1,18,2018,6,17,Online,0,0,0,129.0,0,Not_Canceled
INN26118,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled
INN34079,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2018,4,28,Online,0,0,0,120.0,1,Not_Canceled
INN27546,2,0,2,1,Meal Plan 1,0,Room_Type 1,2,2017,10,4,Online,0,0,0,114.0,0,Not_Canceled
INN08515,2,0,2,3,Meal Plan 1,0,Room_Type 4,256,2018,10,16,Online,0,0,0,103.7,0,Canceled
INN02032,2,0,1,1,Not Selected,0,Room_Type 1,7,2018,12,17,Online,0,0,0,78.0,1,Not_Canceled
INN21474,2,0,0,5,Meal Plan 1,0,Room_Type 1,45,2017,9,8,Online,0,0,0,82.98,0,Not_Canceled
INN29945,0,2,2,1,Meal Plan 1,0,Room_Type 2,194,2018,7,9,Online,0,0,0,86.63,0,Canceled
INN17198,1,0,1,2,Meal Plan 1,0,Room_Type 1,191,2018,6,3,Offline,0,0,0,116.0,0,Canceled
INN07236,2,0,1,2,Meal Plan 1,0,Room_Type 1,68,2018,4,4,Online,0,0,0,96.3,1,Not_Canceled
INN27105,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN35726,3,0,0,2,Meal Plan 1,0,Room_Type 4,204,2018,10,7,Online,0,0,0,141.3,0,Canceled
INN12756,3,0,0,2,Meal Plan 1,0,Room_Type 5,48,2018,9,14,Offline,0,0,0,175.0,0,Not_Canceled
INN15328,3,0,0,1,Meal Plan 1,0,Room_Type 1,37,2018,6,29,Offline,0,0,0,111.6,1,Not_Canceled
INN22665,2,0,0,1,Meal Plan 1,0,Room_Type 4,80,2018,7,1,Online,0,0,0,98.41,0,Canceled
INN20591,3,0,1,2,Meal Plan 1,0,Room_Type 4,103,2018,12,19,Online,0,0,0,140.0,1,Canceled
INN13984,2,0,1,5,Meal Plan 1,0,Room_Type 1,32,2018,10,25,Online,0,0,0,92.88,0,Not_Canceled
INN29851,2,0,1,2,Meal Plan 1,0,Room_Type 1,41,2017,10,16,Online,0,0,0,105.9,2,Not_Canceled
INN01080,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,101.5,0,Canceled
INN18611,1,0,6,14,Meal Plan 1,0,Room_Type 4,4,2018,2,12,Online,0,0,0,108.35,0,Canceled
INN15452,2,0,0,2,Meal Plan 1,0,Room_Type 1,35,2017,10,8,Online,0,0,0,103.05,3,Not_Canceled
INN05561,1,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,9,28,Corporate,1,1,11,65.0,0,Not_Canceled
INN17727,2,0,0,3,Meal Plan 1,0,Room_Type 1,31,2018,12,8,Offline,0,0,0,74.88,0,Not_Canceled
INN28092,2,0,2,3,Meal Plan 1,0,Room_Type 1,58,2017,10,29,Online,0,0,0,97.47,1,Not_Canceled
INN15675,3,0,1,2,Meal Plan 1,0,Room_Type 4,32,2018,7,15,Online,0,0,0,168.3,0,Canceled
INN27282,2,0,0,1,Not Selected,0,Room_Type 1,26,2018,11,11,Online,0,0,0,100.0,0,Canceled
INN18204,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2017,12,28,Online,0,0,0,97.0,2,Not_Canceled
INN30808,2,0,0,1,Not Selected,1,Room_Type 1,85,2018,5,13,Online,0,0,0,125.1,3,Not_Canceled
INN25741,1,0,2,3,Meal Plan 2,0,Room_Type 1,90,2018,5,8,Offline,0,0,0,90.0,0,Not_Canceled
INN19646,2,0,2,1,Meal Plan 1,0,Room_Type 1,252,2018,10,15,Online,0,0,0,106.3,0,Canceled
INN05650,2,0,3,7,Meal Plan 2,0,Room_Type 1,148,2018,7,1,Offline,0,0,0,102.25,0,Not_Canceled
INN27673,1,0,2,3,Meal Plan 1,0,Room_Type 1,16,2018,11,6,Online,0,0,0,169.6,1,Not_Canceled
INN26027,2,0,2,7,Meal Plan 1,0,Room_Type 1,80,2017,7,31,Online,0,0,0,63.46,0,Not_Canceled
INN15301,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
INN14319,2,0,0,1,Not Selected,1,Room_Type 1,8,2018,9,9,Online,0,0,0,158.0,2,Not_Canceled
INN28806,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,2018,11,20,Online,0,0,0,101.0,1,Canceled
INN14507,2,0,2,1,Meal Plan 1,0,Room_Type 1,82,2018,3,26,Offline,0,0,0,65.0,0,Not_Canceled
INN03863,2,0,2,2,Meal Plan 1,0,Room_Type 4,43,2018,5,21,Online,0,0,0,140.4,1,Not_Canceled
INN02937,3,0,2,4,Meal Plan 1,0,Room_Type 1,16,2017,9,5,Offline,0,0,0,117.6,1,Not_Canceled
INN33763,1,0,0,2,Meal Plan 1,0,Room_Type 1,13,2018,11,8,Corporate,0,0,0,161.0,0,Not_Canceled
INN23465,2,0,2,1,Meal Plan 1,0,Room_Type 4,97,2018,4,16,Online,0,0,0,102.3,0,Not_Canceled
INN03918,2,0,0,4,Meal Plan 1,0,Room_Type 2,204,2018,7,12,Online,0,0,0,81.81,0,Canceled
INN30064,2,0,1,4,Meal Plan 1,0,Room_Type 1,53,2018,3,28,Online,0,0,0,85.85,2,Not_Canceled
INN26094,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,10,Online,0,0,0,83.0,0,Not_Canceled
INN01690,3,0,0,3,Meal Plan 1,0,Room_Type 6,13,2018,5,11,Online,0,0,0,161.66,1,Not_Canceled
INN26300,2,0,0,3,Meal Plan 1,0,Room_Type 1,22,2017,9,15,Online,0,0,0,105.0,2,Not_Canceled
INN28113,2,1,0,3,Meal Plan 1,0,Room_Type 1,75,2017,7,28,Online,0,0,0,91.38,0,Not_Canceled
INN14348,2,0,1,2,Not Selected,0,Room_Type 1,151,2018,8,5,Online,0,0,0,100.5,1,Canceled
INN00306,3,0,2,1,Meal Plan 1,0,Room_Type 4,19,2018,2,20,Online,0,0,0,130.0,1,Not_Canceled
INN04057,2,0,0,2,Meal Plan 1,0,Room_Type 1,58,2018,12,9,Online,0,0,0,93.6,1,Not_Canceled
INN19825,2,0,1,4,Meal Plan 1,0,Room_Type 1,122,2018,5,4,Online,0,0,0,99.45,1,Not_Canceled
INN19384,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled
INN31955,2,0,1,1,Meal Plan 1,0,Room_Type 1,98,2018,12,5,Online,0,0,0,93.6,3,Not_Canceled
INN09838,2,0,0,2,Meal Plan 1,0,Room_Type 1,110,2018,4,20,Online,0,0,0,72.8,0,Not_Canceled
INN17616,2,0,1,3,Meal Plan 1,0,Room_Type 1,48,2018,3,21,Online,0,0,0,138.5,1,Canceled
INN09707,2,0,1,1,Meal Plan 1,0,Room_Type 5,28,2018,10,8,Online,0,0,0,171.87,0,Not_Canceled
INN02314,1,0,2,4,Meal Plan 1,0,Room_Type 1,15,2018,11,5,Online,0,0,0,107.99,1,Not_Canceled
INN26028,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,2018,10,12,Offline,0,0,0,75.0,0,Canceled
INN14309,2,0,1,2,Meal Plan 1,0,Room_Type 1,224,2017,10,2,Offline,0,0,0,65.0,0,Not_Canceled
INN22641,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109.0,0,Canceled
INN31166,1,0,0,1,Meal Plan 1,0,Room_Type 4,21,2017,11,4,Offline,0,0,0,92.0,0,Not_Canceled
INN32977,1,0,0,1,Meal Plan 1,0,Room_Type 1,98,2018,9,21,Corporate,1,1,3,65.0,0,Not_Canceled
INN19881,3,0,1,4,Meal Plan 1,0,Room_Type 4,200,2018,10,3,Offline,0,0,0,115.6,4,Not_Canceled
INN20706,2,0,1,3,Meal Plan 1,0,Room_Type 4,281,2018,10,3,Online,0,0,0,108.8,0,Canceled
INN34696,2,0,0,1,Meal Plan 1,0,Room_Type 1,30,2018,2,13,Online,0,0,0,81.9,0,Canceled
INN09031,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,7,12,Online,0,0,0,94.5,0,Canceled
INN02063,2,0,1,2,Not Selected,0,Room_Type 1,66,2018,9,2,Online,0,0,0,87.3,1,Not_Canceled
INN06471,2,0,0,1,Meal Plan 1,0,Room_Type 1,22,2018,8,31,Online,0,0,0,122.0,3,Not_Canceled
INN17401,2,0,0,1,Meal Plan 1,0,Room_Type 4,37,2018,9,28,Online,0,0,0,113.65,1,Not_Canceled
INN23885,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,94.5,0,Canceled
INN06478,2,0,1,3,Meal Plan 1,0,Room_Type 4,60,2018,9,5,Online,0,0,0,123.98,1,Canceled
INN20284,2,0,0,2,Meal Plan 1,0,Room_Type 1,63,2017,10,14,Online,0,0,0,89.25,0,Canceled
INN26633,2,1,0,3,Meal Plan 1,0,Room_Type 1,110,2018,4,27,Online,0,0,0,96.3,1,Not_Canceled
INN19952,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70.0,0,Canceled
INN27843,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,1,20,Online,0,0,0,80.0,1,Not_Canceled
INN05453,2,0,1,4,Meal Plan 2,0,Room_Type 1,49,2017,12,28,Online,0,0,0,145.61,1,Not_Canceled
INN11280,2,0,2,1,Meal Plan 1,0,Room_Type 1,125,2018,7,9,Online,0,0,0,114.3,1,Not_Canceled
INN24407,1,0,0,1,Meal Plan 1,0,Room_Type 1,210,2018,8,18,Online,0,0,0,90.9,1,Canceled
INN29832,1,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,72.5,0,Not_Canceled
INN16941,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91.0,0,Not_Canceled
INN29123,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
INN29269,1,0,0,2,Meal Plan 1,0,Room_Type 1,9,2018,2,24,Online,0,0,0,67.22,1,Not_Canceled
INN09907,3,0,0,2,Meal Plan 1,0,Room_Type 4,15,2018,4,29,Online,0,0,0,177.0,0,Canceled
